win_idx,win_start,packet_count,tcp_count,udp_count,icmp_count,syn_count,ack_count,fin_count,psh_count,rst_count,total_bytes,avg_packet_size,mean_time_diff,std_time_diff,unique_src,unique_dst,unique_src_ports,unique_dst_ports,src_entropy,dst_entropy,syn_ratio,tcp_ratio,avg_bytes_per_packet
822,822.0,612,610,0,2,22,589,0,310,10,1473272,2407.3071895424837,0.0016618813104573701,0.006187693245771361,2,2,24,24,0.021967154678287498,0.021967154678287498,0.03594771241830065,0.9967320261437909,2407.3071895424837
823,823.0,614,612,0,2,20,593,2,311,10,1470560,2395.048859934853,0.0016153776302932949,0.006967518037315436,2,2,24,24,0.021906245313443054,0.021906245313443054,0.03257328990228013,0.996742671009772,2395.048859934853
824,824.0,570,568,0,2,20,550,0,290,10,1489428,2613.0315789473684,0.0017682450929822934,0.0067213349718092865,2,2,23,23,0.023335904344606643,0.023335904344606643,0.03508771929824561,0.9964912280701754,2613.0315789473684
825,825.0,535,533,0,2,20,516,0,266,10,1336014,2497.222429906542,0.001858178422429918,0.006053894934282858,2,2,23,23,0.024625226442576652,0.024625226442576652,0.037383177570093455,0.9962616822429906,2497.222429906542
826,826.0,634,632,0,2,20,615,2,351,9,1432188,2258.9716088328078,0.0015861318848580928,0.005911131891037679,2,2,23,23,0.021316475788642673,0.021316475788642673,0.031545741324921134,0.9968454258675079,2258.9716088328078
827,827.0,419,417,0,2,14,402,0,208,8,992042,2367.6420047732695,0.0023687696229117874,0.007638160604595287,2,2,20,20,0.03027366729192749,0.03027366729192749,0.03341288782816229,0.9952267303102625,2367.6420047732695
828,828.0,577,575,0,2,22,556,0,290,10,1486834,2576.8353552859617,0.0017178331195839822,0.006438291884539743,2,2,23,22,0.023095181896747054,0.023095181896747054,0.038128249566724434,0.9965337954939342,2576.8353552859617
829,829.0,597,595,0,2,20,576,2,312,9,1463858,2452.0234505862645,0.0016965261825795596,0.006344050890503779,2,2,23,23,0.022435822501540786,0.022435822501540786,0.03350083752093802,0.9966499162479062,2452.0234505862645
830,830.0,569,567,0,2,20,549,0,288,8,1481170,2603.1107205623903,0.001742668455184611,0.007573856005674038,2,2,23,22,0.023370733641456903,0.023370733641456903,0.0351493848857645,0.9964850615114236,2603.1107205623903
831,831.0,581,579,0,2,22,556,0,293,12,1499338,2580.6161790017213,0.0017232134543889957,0.006021987266243669,2,2,26,26,0.022960001469731962,0.022960001469731962,0.0378657487091222,0.9965576592082617,2580.6161790017213
832,832.0,575,573,0,2,20,554,2,290,9,1486674,2585.52,0.0017478231426085863,0.006355135003733674,2,2,24,23,0.023163414641149363,0.023163414641149363,0.034782608695652174,0.9965217391304347,2585.52
833,833.0,577,575,0,2,20,552,0,293,13,1502118,2603.324090121317,0.0017350308492200817,0.006166191324839222,2,2,24,24,0.023095181896747054,0.023095181896747054,0.03466204506065858,0.9965337954939342,2603.324090121317
834,834.0,578,576,0,2,22,563,0,291,6,1457724,2522.0138408304497,0.0017306909325259666,0.006962372066132495,2,2,22,20,0.023061226936894424,0.023061226936894424,0.03806228373702422,0.9965397923875432,2522.0138408304497
835,835.0,530,528,0,2,18,511,2,262,8,1451944,2739.5169811320757,0.001896737777358468,0.007340568045319413,2,2,25,22,0.024822040208269523,0.024822040208269523,0.033962264150943396,0.9962264150943396,2739.5169811320757
836,836.0,592,590,0,2,18,571,0,298,10,1268196,2142.222972972973,0.0016829077567567811,0.0068039154359355305,2,2,25,22,0.022596852564469715,0.022596852564469715,0.030405405405405407,0.9966216216216216,2142.222972972973
837,837.0,530,528,0,2,20,508,0,264,10,1391212,2624.9283018867923,0.001881686890566093,0.007440637524543065,2,2,25,22,0.024822040208269523,0.024822040208269523,0.03773584905660377,0.9962264150943396,2624.9283018867923
838,838.0,574,572,0,2,20,554,0,288,8,1481500,2581.0104529616724,0.0017144009512195678,0.007826316498048236,2,2,24,22,0.02319769347721051,0.02319769347721051,0.03484320557491289,0.9965156794425087,2581.0104529616724
839,839.0,622,620,0,2,20,600,2,309,10,1476708,2374.128617363344,0.0016401495627008538,0.008491265564807877,2,2,27,24,0.02166618478639972,0.02166618478639972,0.03215434083601286,0.9967845659163987,2374.128617363344
840,840.0,591,589,0,2,22,571,0,288,7,1479578,2503.5160744500845,0.0016873823231811644,0.005831188450543399,2,2,27,25,0.02262935660561356,0.02262935660561356,0.03722504230118443,0.9966159052453468,2503.5160744500845
841,841.0,581,579,0,2,20,560,0,288,9,1382610,2379.7074010327024,0.0017289746454387587,0.00785719196920672,2,2,29,26,0.022960001469731962,0.022960001469731962,0.03442340791738382,0.9965576592082617,2379.7074010327024
842,842.0,495,495,0,0,16,477,2,236,10,1283270,2592.4646464646466,0.0020203722848484837,0.006987196139224121,1,1,29,27,-1.000088900581841e-12,-1.000088900581841e-12,0.03232323232323232,1.0,2592.4646464646466
843,843.0,591,589,0,2,22,568,0,289,10,1355062,2292.82910321489,0.0016661827935703331,0.007132474416653052,2,2,29,27,0.02262935660561356,0.02262935660561356,0.03722504230118443,0.9966159052453468,2292.82910321489
844,844.0,542,540,0,2,18,522,0,262,9,1422464,2624.4723247232473,0.0018610121992619028,0.006197750373692191,2,2,27,25,0.024355245491866243,0.024355245491866243,0.033210332103321034,0.996309963099631,2624.4723247232473
845,845.0,541,539,0,2,18,523,2,261,7,1415254,2615.996303142329,0.0018187191885398284,0.007154677415914756,2,2,28,25,0.024393424720508657,0.024393424720508657,0.033271719038817,0.9963031423290203,2615.996303142329
846,846.0,606,604,0,2,22,580,0,294,13,1505072,2483.6171617161717,0.0016644773234322288,0.006114000751619966,2,2,31,29,0.02215208191921531,0.02215208191921531,0.036303630363036306,0.9966996699669967,2483.6171617161717
847,847.0,597,595,0,2,20,581,0,307,4,1439278,2410.850921273032,0.0016332638810722094,0.006595187305940275,2,2,27,24,0.022435822501540786,0.022435822501540786,0.03350083752093802,0.9966499162479062,2410.850921273032
848,848.0,626,624,0,2,20,607,0,317,7,1447056,2311.591054313099,0.001640926897763462,0.006993928894198714,2,2,31,28,0.021548255724867356,0.021548255724867356,0.03194888178913738,0.9968051118210862,2311.591054313099
849,849.0,603,601,0,2,22,580,2,292,10,1493646,2477.0248756218907,0.0016529059568822703,0.007184699869730679,2,2,36,33,0.022245803662532638,0.022245803662532638,0.03648424543946932,0.9966832504145937,2477.0248756218907
850,850.0,581,579,0,2,20,559,0,290,10,1466758,2524.540447504303,0.0017394732065404617,0.0074904039132629935,2,2,35,28,0.022960001469731962,0.022960001469731962,0.03442340791738382,0.9965576592082617,2524.540447504303
851,851.0,626,624,0,2,20,602,2,325,12,1346300,2150.638977635783,0.001594454265175747,0.006274680747994995,2,2,37,31,0.021548255724867356,0.021548255724867356,0.03194888178913738,0.9968051118210862,2150.638977635783
852,852.0,392,390,0,2,14,372,0,182,11,958124,2444.1938775510203,0.002512213369898024,0.008366630342926722,2,2,31,28,0.03201815963703441,0.03201815963703441,0.03571428571428571,0.9948979591836735,2444.1938775510203
853,853.0,576,574,0,2,18,558,0,289,7,1280924,2223.8263888888887,0.0017718570347222437,0.009281156522896062,2,2,28,27,0.02312924429015685,0.02312924429015685,0.03125,0.9965277777777778,2223.8263888888887
854,854.0,613,611,0,2,18,593,2,333,9,1380622,2252.238172920065,0.0016114763376834543,0.005589666105939884,2,2,31,29,0.021936654669995087,0.021936654669995087,0.02936378466557912,0.9967373572593801,2252.238172920065
855,855.0,593,591,0,2,22,570,0,291,10,1491962,2515.956155143339,0.0016785868937604454,0.006121888017963918,2,2,32,28,0.022564448492987034,0.022564448492987034,0.03709949409780776,0.9966273187183811,2515.956155143339
856,856.0,592,590,0,2,20,569,0,291,11,1494940,2525.2364864864867,0.001713281000000101,0.006447617104501699,2,2,31,26,0.022596852564469715,0.022596852564469715,0.033783783783783786,0.9966216216216216,2525.2364864864867
857,857.0,644,642,0,2,22,621,2,318,10,1556308,2416.6273291925468,0.0015517517468944622,0.005997008286000037,2,2,32,27,0.02103415260844836,0.02103415260844836,0.034161490683229816,0.9968944099378882,2416.6273291925468
858,858.0,695,693,0,2,22,674,0,384,8,1375506,1979.1453237410071,0.0014440139064747278,0.006209413007575791,2,2,32,27,0.019710286138730555,0.019710286138730555,0.031654676258992806,0.9971223021582734,1979.1453237410071
859,859.0,489,487,0,2,16,470,0,234,9,1173358,2399.5051124744377,0.002029302503067584,0.007300985711082924,2,2,31,29,0.026573282310620287,0.026573282310620287,0.032719836400818,0.9959100204498977,2399.5051124744377
860,860.0,635,633,0,2,20,617,1,324,6,1403898,2210.8629921259844,0.0015754750346455536,0.005958590139294799,2,2,33,30,0.021287878294812247,0.021287878294812247,0.031496062992125984,0.9968503937007874,2210.8629921259844
861,861.0,582,580,0,2,20,562,1,281,8,1340972,2304.0756013745704,0.0017131913694157772,0.007896503330904423,2,2,36,33,0.02292647107206738,0.02292647107206738,0.03436426116838488,0.9965635738831615,2304.0756013745704
862,862.0,640,638,0,2,20,617,0,323,11,1442568,2254.0125,0.0015769125453125809,0.006075769109775821,2,2,37,35,0.021146115203130367,0.021146115203130367,0.03125,0.996875,2254.0125
863,863.0,537,535,0,2,18,517,0,262,9,1422122,2648.2718808193667,0.0018304859795158029,0.006668709002185205,2,2,33,30,0.024547435381197306,0.024547435381197306,0.0335195530726257,0.9962756052141527,2648.2718808193667
864,864.0,546,544,0,2,20,523,2,265,11,1352884,2477.809523809524,0.0018522004871794203,0.006752476152811987,2,2,37,33,0.024203802389878164,0.024203802389878164,0.03663003663003663,0.9963369963369964,2477.809523809524
865,865.0,425,423,0,2,14,410,0,202,6,1040258,2447.665882352941,0.0023550662941178254,0.010183113193562994,2,2,29,27,0.029913342810192263,0.029913342810192263,0.03294117647058824,0.9952941176470588,2447.665882352941
866,866.0,586,584,0,2,20,564,0,290,10,1490460,2543.4470989761094,0.0017044325546073814,0.006167162918837623,2,2,33,31,0.022793393102650075,0.022793393102650075,0.034129692832764506,0.9965870307167235,2543.4470989761094
867,867.0,594,592,0,2,22,573,2,289,8,1404808,2364.996632996633,0.0016781573922560523,0.00643912834497962,2,2,34,32,0.022532143918807805,0.022532143918807805,0.037037037037037035,0.9966329966329966,2364.996632996633
868,868.0,636,634,0,2,20,614,0,326,10,1438220,2261.3522012578615,0.0015743584811320514,0.006303661283986799,2,2,35,30,0.021259362906799643,0.021259362906799643,0.031446540880503145,0.9968553459119497,2261.3522012578615
869,869.0,588,586,0,2,20,570,0,286,6,1474256,2507.2380952380954,0.0017056678775509537,0.0062332748527485155,2,2,34,31,0.02272747331627102,0.02272747331627102,0.034013605442176874,0.9965986394557823,2507.2380952380954
870,870.0,546,544,0,2,20,528,0,260,6,1411504,2585.1721611721614,0.001842707232600789,0.00790342200881199,2,2,34,30,0.024203802389878164,0.024203802389878164,0.03663003663003663,0.9963369963369964,2585.1721611721614
871,871.0,634,632,0,2,20,614,2,313,8,1458400,2300.315457413249,0.001575793746056813,0.0065769309087567755,2,2,39,34,0.021316475788642673,0.021316475788642673,0.031545741324921134,0.9968454258675079,2300.315457413249
872,872.0,604,602,0,2,20,583,0,289,9,1394368,2308.5562913907283,0.0016509706390728004,0.008377547780852153,2,2,41,37,0.022214468732433934,0.022214468732433934,0.033112582781456956,0.9966887417218543,2308.5562913907283
873,873.0,606,606,0,0,22,585,0,289,10,1309204,2160.4026402640266,0.001652480915841655,0.007731047693529674,1,1,43,41,-1.000088900581841e-12,-1.000088900581841e-12,0.036303630363036306,1.0,2160.4026402640266
874,874.0,518,516,0,2,16,499,2,236,9,1417600,2736.679536679537,0.0019254163378378036,0.007101105095358129,2,2,40,38,0.025308475173301103,0.025308475173301103,0.03088803088803089,0.9961389961389961,2736.679536679537
875,875.0,628,626,0,2,18,610,0,321,7,1251448,1992.751592356688,0.001600851939490418,0.006980975686298926,2,2,37,35,0.021489805527056077,0.021489805527056077,0.028662420382165606,0.9968152866242038,1992.751592356688
876,876.0,594,592,0,2,20,574,0,307,8,1384248,2330.3838383838383,0.0015967818686868647,0.008157852569437542,2,2,40,36,0.022532143918807805,0.022532143918807805,0.03367003367003367,0.9966329966329966,2330.3838383838383
877,877.0,568,566,0,2,18,545,2,265,12,1357380,2389.7535211267605,0.0018310142165493654,0.007793000354861494,2,2,43,42,0.02340567466259955,0.02340567466259955,0.03169014084507042,0.9964788732394366,2389.7535211267605
878,878.0,607,605,0,2,20,586,0,288,9,1407686,2319.0873146622735,0.0016408599373969339,0.007066035959389398,2,2,41,40,0.022121029163299038,0.022121029163299038,0.032948929159802305,0.9967051070840197,2319.0873146622735
879,879.0,632,630,0,2,22,608,0,313,11,1443632,2284.227848101266,0.0015991299003165387,0.005936090455310158,2,2,39,38,0.021373918553031092,0.021373918553031092,0.03481012658227848,0.9968354430379747,2284.227848101266
880,880.0,514,512,0,2,16,496,2,235,8,1288876,2507.5408560311284,0.0019171960525291105,0.0067817313872512094,2,2,36,35,0.025475206345484423,0.025475206345484423,0.0311284046692607,0.9961089494163424,2507.5408560311284
881,881.0,661,659,0,2,22,636,0,319,12,1531242,2316.553706505295,0.0015402491164901652,0.006633060657598313,2,2,38,36,0.020572140003586266,0.020572140003586266,0.03328290468986384,0.9969742813918305,2316.553706505295
882,882.0,639,637,0,2,22,617,0,311,9,1307630,2046.3693270735523,0.0015675874960877035,0.006317846438173471,2,2,38,35,0.021174305767416024,0.021174305767416024,0.03442879499217527,0.9968701095461658,2046.3693270735523
883,883.0,542,540,0,2,16,520,2,253,12,1455756,2685.8966789667898,0.0017870577804426316,0.006150013321007977,2,2,38,36,0.024355245491866243,0.024355245491866243,0.02952029520295203,0.996309963099631,2685.8966789667898
884,884.0,598,596,0,2,20,579,0,286,7,1398924,2339.3377926421404,0.0016817708578595219,0.006106542343342142,2,2,35,33,0.02240391125286529,0.02240391125286529,0.033444816053511704,0.9966555183946488,2339.3377926421404
885,885.0,619,617,0,2,22,598,0,297,8,1463238,2363.873990306947,0.001629851718901625,0.0076885116452028255,2,2,39,37,0.021755543909180677,0.021755543909180677,0.035541195476575124,0.9967689822294022,2363.873990306947
886,886.0,612,610,0,2,20,591,2,290,9,1489116,2433.1960784313724,0.0016465565212416815,0.005672759301760552,2,2,40,37,0.021967154678287498,0.021967154678287498,0.032679738562091505,0.9967320261437909,2433.1960784313724
887,887.0,605,603,0,2,20,584,0,289,9,1487618,2458.8727272727274,0.0016472407206613053,0.005490600575352455,2,2,41,36,0.022183228297250238,0.022183228297250238,0.03305785123966942,0.996694214876033,2458.8727272727274
888,888.0,618,616,0,2,22,595,0,291,10,1493612,2416.8478964401293,0.0015976307944983751,0.005628367501846877,2,2,45,41,0.021785506164803906,0.021785506164803906,0.03559870550161812,0.9967637540453075,2416.8478964401293
889,889.0,647,645,0,2,20,627,2,308,8,1444026,2231.8794435857803,0.0015734820401853771,0.005721508760707533,2,2,44,40,0.02095101058175512,0.02095101058175512,0.030911901081916538,0.9969088098918083,2231.8794435857803
890,890.0,559,557,0,2,18,536,0,264,12,1345790,2407.495527728086,0.0017810134329158559,0.006071472233910114,2,2,43,38,0.023725263849669703,0.023725263849669703,0.03220035778175313,0.9964221824686941,2407.495527728086
891,891.0,566,564,0,2,20,542,0,265,12,1390608,2456.904593639576,0.0017816085671379916,0.007196005031279786,2,2,42,38,0.023475894091597983,0.023475894091597983,0.0353356890459364,0.9964664310954063,2456.904593639576
892,892.0,614,612,0,2,20,594,2,289,8,1451820,2364.527687296417,0.0016273220570031104,0.006309081192580389,2,2,41,39,0.021906245313443054,0.021906245313443054,0.03257328990228013,0.996742671009772,2364.527687296417
893,893.0,609,607,0,2,20,588,0,289,9,1521238,2497.927750410509,0.0016371102216748762,0.00766473844113639,2,2,41,38,0.022059202791254454,0.022059202791254454,0.03284072249589491,0.9967159277504105,2497.927750410509
894,894.0,656,654,0,2,22,633,0,334,10,1424608,2171.6585365853657,0.0015256106112804962,0.009611240139775896,2,2,42,39,0.020705755079089307,0.020705755079089307,0.03353658536585366,0.9969512195121951,2171.6585365853657
895,895.0,519,517,0,2,16,499,2,237,10,1300714,2506.1926782273604,0.0019296609248554827,0.008204785956137467,2,2,40,38,0.025267157765087634,0.025267157765087634,0.030828516377649325,0.9961464354527938,2506.1926782273604
896,896.0,555,553,0,2,18,537,0,259,7,1335078,2405.5459459459457,0.0017403780378379714,0.009938138537056078,2,2,38,36,0.023870331396738935,0.023870331396738935,0.032432432432432434,0.9963963963963964,2405.5459459459457
897,897.0,616,614,0,2,22,593,0,291,10,1493480,2424.4805194805194,0.0016616070340907678,0.005869383307111996,2,2,42,40,0.021845696902517617,0.021845696902517617,0.03571428571428571,0.9967532467532467,2424.4805194805194
898,898.0,619,617,0,2,20,595,2,293,12,1501830,2426.2197092084007,0.0016397579919225167,0.005835643062879889,2,2,41,39,0.021755543909180677,0.021755543909180677,0.03231017770597738,0.9967689822294022,2426.2197092084007
899,899.0,612,610,0,2,20,586,0,294,14,1508512,2464.8888888888887,0.001629854099673246,0.005418345368991612,2,2,38,34,0.021967154678287498,0.021967154678287498,0.032679738562091505,0.9967320261437909,2464.8888888888887
900,900.0,604,602,0,2,20,583,0,302,9,1318768,2183.390728476821,0.0016604006788079595,0.005674309936158596,2,2,37,33,0.022214468732433934,0.022214468732433934,0.033112582781456956,0.9966887417218543,2183.390728476821
901,901.0,557,555,0,2,16,540,2,275,7,1126414,2022.2872531418313,0.001791173488330254,0.0064482535149468475,2,2,35,32,0.023797560409321638,0.023797560409321638,0.02872531418312388,0.9964093357271095,2022.2872531418313
902,902.0,654,652,0,2,20,635,0,325,7,1431624,2189.02752293578,0.0015081597110092608,0.008766541243285008,2,2,38,35,0.02075972341651737,0.02075972341651737,0.03058103975535168,0.9969418960244648,2189.02752293578
903,903.0,653,651,0,2,22,631,0,326,9,1436298,2199.5375191424196,0.0015276275007657179,0.005816513998658388,2,2,41,36,0.02078682079219761,0.02078682079219761,0.033690658499234305,0.996937212863706,2199.5375191424196
904,904.0,556,552,0,0,18,535,2,260,8,1237075,2224.955035971223,0.0018177372140286455,0.006375679706001006,2,2,43,39,0.0238338863005336,0.0238338863005336,0.03237410071942446,0.9928057553956835,2224.955035971223
905,905.0,558,556,0,2,18,539,0,261,8,1419436,2543.7921146953404,0.0017882753440859954,0.005838608452870638,2,2,42,39,0.02376135312403556,0.02376135312403556,0.03225806451612903,0.996415770609319,2543.7921146953404
906,906.0,553,551,0,2,20,536,0,258,5,1351190,2443.3815551537073,0.0017574793164558172,0.0059310422175179855,2,2,40,36,0.0239435816209211,0.0239435816209211,0.03616636528028933,0.9963833634719711,2443.3815551537073
907,907.0,605,603,0,2,20,585,0,288,8,1483546,2452.1421487603307,0.0016813013206610627,0.006033151803690745,2,2,43,40,0.022183228297250238,0.022183228297250238,0.03305785123966942,0.996694214876033,2452.1421487603307
908,908.0,553,551,0,2,18,537,2,258,5,1327790,2401.0669077757684,0.0018361401301990308,0.007436298727960145,2,2,40,38,0.0239435816209211,0.0239435816209211,0.0325497287522604,0.9963833634719711,2401.0669077757684
909,909.0,608,606,0,2,22,588,0,288,7,1480700,2435.3618421052633,0.0016422529078947584,0.005384686294934165,2,2,41,39,0.02209006959718601,0.02209006959718601,0.03618421052631579,0.9967105263157895,2435.3618421052633
910,910.0,448,440,0,2,14,429,0,204,4,890223,1987.1049107142858,0.00222468783705335,0.008174611433577532,3,3,35,30,0.06878086777555817,0.06878086777555817,0.03125,0.9821428571428571,1987.1049107142858
911,911.0,489,483,0,2,14,470,0,233,6,1030314,2106.9815950920247,0.0020354111656442743,0.007679701078572048,3,3,37,35,0.05312976794443009,0.05312976794443009,0.028629856850715747,0.9877300613496932,2106.9815950920247
912,912.0,591,589,0,2,20,573,0,300,6,1331466,2252.903553299492,0.0016701063925550531,0.007262651012509679,2,2,39,37,0.02262935660561356,0.02262935660561356,0.0338409475465313,0.9966159052453468,2252.903553299492
913,913.0,567,565,0,2,16,551,2,273,6,1222330,2155.784832451499,0.0017879072910051755,0.006790722907492502,2,2,39,35,0.02344072796056863,0.02344072796056863,0.02821869488536155,0.9964726631393298,2155.784832451499
914,914.0,616,614,0,2,20,600,0,307,4,1438804,2335.720779220779,0.0016403042191559035,0.006553808403733174,2,2,43,36,0.021845696902517617,0.021845696902517617,0.032467532467532464,0.9967532467532467,2335.720779220779
915,915.0,542,540,0,2,18,524,0,254,7,1158848,2138.0959409594097,0.0018498333468635446,0.007261394769920401,2,2,55,51,0.024355245491866243,0.024355245491866243,0.033210332103321034,0.996309963099631,2138.0959409594097
916,916.0,651,649,0,2,20,635,0,324,4,1360014,2089.115207373272,0.0015252324239630373,0.0058438270309914535,2,2,50,49,0.020841243585871368,0.020841243585871368,0.030721966205837174,0.9969278033794163,2089.115207373272
917,917.0,263,261,0,2,6,252,0,111,6,448962,1707.0798479087453,0.003727874665399303,0.011735690914699143,2,2,40,38,0.04467828817446083,0.04467828817446083,0.022813688212927757,0.9923954372623575,1707.0798479087453
918,918.0,651,649,0,2,24,629,2,317,8,1473750,2263.8248847926266,0.0015789583102919242,0.006256911905721357,2,2,46,45,0.020841243585871368,0.020841243585871368,0.03686635944700461,0.9969278033794163,2263.8248847926266
919,919.0,693,691,0,2,18,675,0,357,7,1448826,2090.658008658009,0.0014429773694083514,0.005893411109471171,2,2,48,46,0.01975884105719654,0.01975884105719654,0.025974025974025976,0.9971139971139971,2090.658008658009
920,920.0,691,689,0,2,22,675,0,336,3,1416990,2050.6367583212736,0.0014438656628074828,0.005929028950441168,2,2,45,42,0.019807652869098774,0.019807652869098774,0.03183791606367583,0.9971056439942113,2050.6367583212736
921,921.0,501,499,0,2,16,485,0,226,6,1225358,2445.824351297405,0.0019268759321356993,0.0069521204727835415,2,2,51,48,0.026033773455863406,0.026033773455863406,0.031936127744510975,0.9960079840319361,2445.824351297405
922,922.0,654,652,0,2,20,637,0,328,5,1410312,2156.440366972477,0.001528370340978597,0.005539208682016309,2,2,47,44,0.02075972341651737,0.02075972341651737,0.03058103975535168,0.9969418960244648,2156.440366972477
923,923.0,665,663,0,2,18,645,2,347,9,1304874,1962.2165413533835,0.0015133652421052187,0.005382917405134274,2,2,54,52,0.02046657019618988,0.02046657019618988,0.02706766917293233,0.9969924812030075,1962.2165413533835
924,924.0,645,643,0,2,22,625,0,313,7,1469242,2277.8945736434107,0.0015862904961240858,0.005797014106520193,2,2,49,47,0.021006360133448265,0.021006360133448265,0.034108527131782945,0.9968992248062015,2277.8945736434107
925,925.0,757,755,0,2,20,740,0,420,5,1343598,1774.8982826948481,0.0012789124570673305,0.00541296677684327,2,2,48,46,0.018322044658522038,0.018322044658522038,0.026420079260237782,0.9973579920739762,1774.8982826948481
926,926.0,617,615,0,2,18,600,2,293,6,1271342,2060.52188006483,0.0016850251264182335,0.005732650940384023,2,2,52,49,0.021815557027977207,0.021815557027977207,0.029173419773095625,0.9967585089141004,2060.52188006483
927,927.0,468,466,0,2,16,455,0,202,3,1058380,2261.4957264957266,0.002000053880341799,0.0065133486483096355,2,2,48,45,0.027577697916350022,0.027577697916350022,0.03418803418803419,0.9957264957264957,2261.4957264957266
928,928.0,718,716,0,2,20,700,0,371,6,1387068,1931.849582172702,0.0014680322423397966,0.006450102448662958,2,2,50,47,0.01916971681092869,0.01916971681092869,0.027855153203342618,0.9972144846796658,1931.849582172702
929,929.0,665,663,0,2,20,648,0,321,5,1419714,2134.9082706766917,0.0014993006045112718,0.006054835786820136,2,2,48,46,0.02046657019618988,0.02046657019618988,0.03007518796992481,0.9969924812030075,2134.9082706766917
930,930.0,657,657,0,0,22,645,0,323,1,1419774,2160.9954337899544,0.0015333996407915181,0.006776936827713089,1,1,46,38,-1.000088900581841e-12,-1.000088900581841e-12,0.0334855403348554,1.0,2160.9954337899544
931,931.0,325,323,0,2,13,314,0,130,0,576470,1773.753846153846,0.0029987602307692913,0.00991659557660535,2,2,50,38,0.037462121521466905,0.037462121521466905,0.04,0.9938461538461538,1773.753846153846
932,932.0,94,92,0,2,6,86,0,0,0,6356,67.61702127659575,0.010892291361701754,0.025984820141950082,2,2,50,42,0.10296666046341248,0.10296666046341248,0.06382978723404255,0.9787234042553191,67.61702127659575
933,933.0,69,67,0,2,11,56,0,0,0,4746,68.78260869565217,0.01390119242029104,0.03147125633052075,2,2,40,29,0.13119781096751135,0.13119781096751135,0.15942028985507245,0.9710144927536232,68.78260869565217
934,934.0,73,71,0,2,11,60,0,0,0,5010,68.63013698630137,0.014025944821917756,0.0483177956610695,2,2,42,31,0.12557498044703108,0.12557498044703108,0.1506849315068493,0.9726027397260274,68.63013698630137
935,935.0,57,55,0,2,21,34,0,0,0,4034,70.7719298245614,0.014615182175437743,0.049138031412006546,2,2,39,18,0.15200531083420296,0.15200531083420296,0.3684210526315789,0.9649122807017544,70.7719298245614
936,936.0,61,59,0,2,21,38,0,0,0,4298,70.45901639344262,0.016793287672131837,0.04930475995232046,2,2,41,20,0.1443000354572566,0.1443000354572566,0.3442622950819672,0.9672131147540983,70.45901639344262
937,937.0,62,60,0,2,22,38,0,1,0,7828,126.25806451612904,0.016512428354839095,0.04541828186083886,2,2,42,20,0.1425058673907378,0.1425058673907378,0.3548387096774194,0.967741935483871,126.25806451612904
938,938.0,48,46,0,2,22,24,0,0,0,3448,71.83333333333333,0.021880648687499615,0.0534606159056501,2,2,35,13,0.17320520674717715,0.17320520674717715,0.4583333333333333,0.9583333333333334,71.83333333333333
939,939.0,32,30,0,2,12,18,0,0,0,2312,72.25,0.03314466915625047,0.0710547962472308,2,2,22,10,0.2337916587044593,0.2337916587044593,0.375,0.9375,72.25
940,940.0,36,34,0,2,12,22,0,0,0,2576,71.55555555555556,0.0267266081944418,0.06902346486759642,2,2,24,12,0.2145591551744051,0.2145591551744051,0.3333333333333333,0.9444444444444444,71.55555555555556
941,941.0,45,43,0,2,23,20,0,0,0,3258,72.4,0.022726977044446053,0.059076964833143016,2,2,34,11,0.18182028230291808,0.18182028230291808,0.5111111111111111,0.9555555555555556,72.4
942,942.0,38,36,0,2,22,14,0,0,0,2788,73.36842105263158,0.02695189794736794,0.07024523830871288,2,2,30,8,0.20619205063123186,0.20619205063123186,0.5789473684210527,0.9473684210526315,73.36842105263158
943,943.0,35,33,0,2,21,12,0,0,0,2582,73.77142857142857,0.0237485551714274,0.06985909460205171,2,2,28,7,0.2190325217870212,0.2190325217870212,0.6,0.9428571428571428,73.77142857142857
944,944.0,44,42,0,2,22,20,0,0,0,3184,72.36363636363636,0.023264574409092183,0.06348970175331559,2,2,33,11,0.1849073991657757,0.1849073991657757,0.5,0.9545454545454546,72.36363636363636
945,945.0,37,35,0,2,23,12,0,0,0,2730,73.78378378378379,0.027677244216214283,0.06849526714138418,2,2,30,7,0.2102834122841334,0.2102834122841334,0.6216216216216216,0.9459459459459459,73.78378378378379
946,946.0,37,35,0,2,11,24,0,0,0,2634,71.1891891891892,0.020777052459459662,0.06495683499668357,2,2,24,13,0.2102834122841334,0.2102834122841334,0.2972972972972973,0.9459459459459459,71.1891891891892
947,947.0,30,28,0,2,12,16,0,0,0,2180,72.66666666666667,0.042644530200000946,0.10475564254067013,2,2,21,9,0.24493002679263537,0.24493002679263537,0.4,0.9333333333333333,72.66666666666667
948,948.0,45,43,0,2,23,20,0,0,0,3258,72.4,0.02156198202222236,0.05091912523821355,2,2,34,11,0.18182028230291808,0.18182028230291808,0.5111111111111111,0.9555555555555556,72.4
949,949.0,48,46,0,2,22,24,0,0,0,3448,71.83333333333333,0.021129772020832622,0.05830232694335144,2,2,35,13,0.17320520674717715,0.17320520674717715,0.4583333333333333,0.9583333333333334,71.83333333333333
950,950.0,42,40,0,2,22,18,0,1,0,6508,154.95238095238096,0.02436410438095241,0.06443730849239236,2,2,32,10,0.19144408195571735,0.19144408195571735,0.5238095238095238,0.9523809523809523,154.95238095238096
